customer_id,customer_name,country,segment,industry,active_flag
CUST-011008,Eco Supply,Poland,Mid-Market,Real Estate,1
CUST-011009,Nordic Furnishings,Sweden,SMB,Retail,1
CUST-011010,Eco Market,Brazil,SMB,Office Supply,1
CUST-011011,Prime Market,Australia,Enterprise,Public Sector,1
CUST-011012,Vista Studio,Poland,Enterprise,Construction,1
CUST-011013,Luxe Studio,Canada,SMB,Real Estate,1
CUST-011014,Urban Supply,USA,SMB,Hospitality,1
CUST-011015,Nordic Living,Argentina,SMB,E-commerce,1
CUST-011016,Vista Depot,Sweden,Enterprise,Office Supply,1
CUST-011017,Home Supply,Canada,SMB,Retail,1
CUST-011018,Craft Depot,Chile,Enterprise,Retail,1
CUST-011019,Luxe Supply,Chile,Enterprise,Office Supply,1
CUST-011020,Vista Market,Netherlands,SMB,E-commerce,1
CUST-011021,Casa Studio,Netherlands,Mid-Market,Construction,1
CUST-011022,Atlas Market,Argentina,SMB,Construction,1
CUST-011023,Eco Supply,Chile,Mid-Market,E-commerce,1
CUST-011024,Nordic Interiors,India,SMB,Public Sector,1
CUST-011025,Prime Studio,Brazil,Mid-Market,E-commerce,1
CUST-011026,Nordic Depot,France,SMB,Office Supply,1
CUST-011027,Nordic Interiors,UK,Mid-Market,Construction,1
CUST-011028,Craft Design,Germany,Enterprise,E-commerce,1
CUST-011029,Craft Interiors,UK,SMB,Real Estate,1
CUST-011030,Vista Supply,Mexico,SMB,Retail,1
CUST-011031,Prime Design,Argentina,SMB,Real Estate,1
CUST-011032,Casa Living,Canada,Mid-Market,Retail,1
CUST-011033,Urban Supply,Italy,Mid-Market,Public Sector,1
CUST-011034,Casa Market,Germany,SMB,Real Estate,1
CUST-011035,Eco Interiors,Netherlands,Mid-Market,Interior Design,1
CUST-011036,Prime Supply,Brazil,SMB,Construction,1
CUST-011037,Atlas Interiors,UK,SMB,Construction,1
CUST-011038,Craft Living,Japan,SMB,Hospitality,1
CUST-011039,Prime Studio,South Africa,SMB,Office Supply,1
CUST-011040,Prime Interiors,Canada,Mid-Market,Public Sector,1
CUST-011041,Nordic Studio,UAE,SMB,Real Estate,1
CUST-011042,Home Furnishings,Japan,SMB,Public Sector,1
CUST-011043,Prime Design,Canada,Enterprise,Hospitality,1
CUST-011044,Home Design,UAE,SMB,Public Sector,1
CUST-011045,Craft Studio,Mexico,Mid-Market,Retail,0
CUST-011046,Casa Depot,Netherlands,SMB,Construction,0
CUST-011047,Luxe Design,USA,Mid-Market,Public Sector,1
CUST-011048,Home Market,South Africa,Mid-Market,Hospitality,1
CUST-011049,Eco Supply,France,SMB,Public Sector,1
CUST-011050,Eco Interiors,Sweden,SMB,Real Estate,1
CUST-011051,Vista Depot,South Africa,SMB,Construction,1
CUST-011052,Eco Studio,Australia,Mid-Market,Retail,1
CUST-011053,Home Living,Spain,SMB,Office Supply,1
CUST-011054,Prime Supply,Brazil,SMB,Hospitality,1
CUST-011055,Home Furnishings,Italy,Enterprise,E-commerce,1
CUST-011056,Home Living,Germany,SMB,Real Estate,1
CUST-011057,Luxe Depot,Mexico,SMB,Interior Design,1
CUST-011058,Vista Studio,Chile,Enterprise,Interior Design,1
CUST-011059,Nordic Interiors,Israel,Enterprise,E-commerce,1
CUST-011060,Casa Depot,Spain,SMB,Construction,1
CUST-011061,Casa Interiors,Sweden,SMB,Real Estate,1
CUST-011062,Nordic Studio,Israel,SMB,Public Sector,1
CUST-011063,Casa Market,Sweden,SMB,Retail,1
CUST-011064,Eco Depot,Germany,Mid-Market,Construction,1
CUST-011065,Urban Studio,India,SMB,Retail,1
CUST-011066,Nordic Market,USA,SMB,Real Estate,1
CUST-011067,Prime Living,Germany,Mid-Market,Interior Design,1
CUST-011068,Vista Furnishings,UK,SMB,Hospitality,1
CUST-011069,Eco Studio,Argentina,SMB,Hospitality,1
CUST-011070,Prime Living,India,SMB,Construction,1
CUST-011071,Eco Supply,Sweden,SMB,Public Sector,1
CUST-011072,Luxe Studio,USA,Mid-Market,Hospitality,1
CUST-011073,Atlas Supply,Argentina,SMB,Interior Design,1
CUST-011074,Home Market,Italy,SMB,Public Sector,1
CUST-011075,Prime Interiors,Chile,Mid-Market,E-commerce,1
CUST-011076,Craft Market,UK,SMB,Interior Design,1
CUST-011077,Home Supply,Australia,Mid-Market,Public Sector,1
CUST-011078,Nordic Depot,South Africa,SMB,Construction,1
CUST-011079,Atlas Supply,USA,SMB,E-commerce,1
CUST-011080,Prime Supply,UAE,SMB,Interior Design,1
CUST-011081,Eco Design,Argentina,Mid-Market,Construction,1
CUST-011082,Craft Design,Poland,SMB,Real Estate,1
CUST-011083,Luxe Design,Brazil,SMB,Interior Design,1
CUST-011084,Craft Living,Chile,SMB,Retail,1
CUST-011085,Prime Depot,Brazil,Mid-Market,Retail,1
CUST-011086,Luxe Interiors,UAE,SMB,Office Supply,1
CUST-011087,Casa Design,Germany,SMB,Real Estate,1
CUST-011088,Vista Market,Chile,SMB,Construction,1
CUST-011089,Luxe Design,Argentina,Enterprise,Public Sector,1
CUST-011090,Atlas Interiors,Israel,SMB,Office Supply,1
CUST-011091,Vista Supply,Netherlands,SMB,Hospitality,1
CUST-011092,Atlas Studio,Chile,Mid-Market,Public Sector,1
CUST-011093,Casa Supply,Mexico,SMB,Hospitality,1
CUST-011094,Craft Depot,Chile,SMB,Real Estate,1
CUST-011095,Eco Interiors,UK,Mid-Market,Public Sector,1
CUST-011096,Urban Market,UAE,SMB,Public Sector,1
CUST-011097,Prime Market,Italy,SMB,Retail,1
CUST-011098,Vista Market,Japan,Mid-Market,Construction,1
CUST-011099,Vista Studio,Brazil,SMB,Real Estate,1
CUST-011100,Atlas Interiors,USA,SMB,Real Estate,1
CUST-011101,Vista Living,USA,SMB,Public Sector,1
CUST-011102,Urban Interiors,India,Enterprise,Public Sector,1
CUST-011103,Craft Depot,UK,SMB,Retail,1
CUST-011104,Home Design,Poland,SMB,Interior Design,0
CUST-011105,Prime Depot,UK,Enterprise,Hospitality,1
CUST-011106,Eco Depot,Germany,SMB,Interior Design,1
CUST-011107,Eco Interiors,South Africa,SMB,E-commerce,1
CUST-011108,Atlas Market,Germany,Enterprise,E-commerce,1
CUST-011109,Craft Design,UK,Mid-Market,E-commerce,1
CUST-011110,Vista Supply,India,Mid-Market,Public Sector,1
CUST-011111,Prime Living,Israel,SMB,Office Supply,1
CUST-011112,Prime Furnishings,Argentina,Mid-Market,Hospitality,1
CUST-011113,Urban Living,UAE,SMB,Construction,1
CUST-011114,Eco Market,France,SMB,E-commerce,1
CUST-011115,Vista Interiors,Netherlands,SMB,Hospitality,1
CUST-011116,Nordic Market,USA,Enterprise,E-commerce,1
CUST-011117,Prime Living,South Africa,SMB,Construction,1
CUST-011118,Craft Supply,France,Enterprise,Office Supply,1
CUST-011119,Casa Furnishings,India,Mid-Market,E-commerce,0
CUST-011120,Luxe Interiors,Spain,SMB,Office Supply,1
CUST-011121,Eco Interiors,Mexico,SMB,Office Supply,1
CUST-011122,Urban Design,Poland,SMB,Construction,1
CUST-011123,Home Design,Australia,Mid-Market,Interior Design,1
CUST-011124,Prime Living,Canada,Enterprise,Office Supply,1
CUST-011125,Prime Supply,Japan,Mid-Market,E-commerce,1
CUST-011126,Nordic Depot,Spain,SMB,E-commerce,1
CUST-011127,Home Depot,Germany,Enterprise,Hospitality,0
CUST-011128,Eco Depot,Japan,SMB,Real Estate,1
CUST-011129,Prime Design,Italy,Enterprise,Interior Design,1
CUST-011130,Eco Depot,Israel,SMB,Office Supply,1
CUST-011131,Prime Living,South Africa,Enterprise,Hospitality,0
CUST-011132,Eco Studio,UAE,Enterprise,Real Estate,1
CUST-011133,Luxe Supply,Mexico,SMB,Retail,1
CUST-011134,Prime Interiors,Chile,Mid-Market,Hospitality,1
CUST-011135,Eco Studio,Poland,SMB,Construction,1
CUST-011136,Home Supply,Israel,SMB,Interior Design,1
CUST-011137,Urban Depot,UK,SMB,Real Estate,1
CUST-011138,Vista Depot,Argentina,Mid-Market,Hospitality,1
CUST-011139,Prime Furnishings,South Africa,SMB,E-commerce,1
CUST-011140,Craft Supply,Spain,SMB,Office Supply,1
CUST-011141,Nordic Market,Australia,SMB,Hospitality,1
CUST-011142,Prime Depot,Germany,SMB,Office Supply,1
CUST-011143,Nordic Interiors,Germany,Enterprise,Real Estate,1
CUST-011144,Vista Market,France,SMB,Construction,1
CUST-011145,Urban Market,Poland,SMB,Hospitality,1
CUST-011146,Vista Furnishings,Mexico,Mid-Market,Hospitality,1
CUST-011147,Casa Depot,Chile,SMB,Hospitality,1
CUST-011148,Vista Studio,UAE,SMB,Interior Design,1
CUST-011149,Nordic Interiors,Sweden,SMB,Office Supply,1
CUST-011150,Casa Depot,Netherlands,SMB,E-commerce,1
CUST-011151,Urban Market,Germany,SMB,Interior Design,1
CUST-011152,Eco Interiors,France,SMB,Interior Design,1
CUST-011153,Eco Market,Brazil,Mid-Market,Real Estate,1
CUST-011154,Urban Design,Argentina,SMB,Retail,1
CUST-011155,Luxe Market,UAE,Enterprise,Interior Design,1
CUST-011156,Nordic Studio,UK,SMB,Real Estate,1
CUST-011157,Eco Market,Mexico,SMB,E-commerce,1
CUST-011158,Prime Design,France,SMB,Construction,1
CUST-011159,Atlas Supply,Netherlands,Mid-Market,Real Estate,1
CUST-011160,Prime Studio,USA,SMB,Public Sector,1
CUST-011161,Craft Depot,Brazil,SMB,Construction,1
CUST-011162,Atlas Living,Netherlands,Mid-Market,Interior Design,1
CUST-011163,Nordic Market,Poland,SMB,Construction,1
CUST-011164,Casa Studio,Italy,SMB,Office Supply,1
CUST-011165,Luxe Studio,South Africa,Mid-Market,Real Estate,1
CUST-011166,Prime Living,Brazil,Enterprise,Retail,1
CUST-011167,Nordic Interiors,Argentina,SMB,Interior Design,1
CUST-011168,Vista Studio,Brazil,SMB,Construction,1
CUST-011169,Nordic Supply,Spain,SMB,Public Sector,1
CUST-011170,Urban Studio,Germany,Enterprise,Real Estate,1
CUST-011171,Vista Market,India,SMB,Hospitality,1
CUST-011172,Nordic Interiors,UK,SMB,Hospitality,1
CUST-011173,Urban Living,Germany,Enterprise,Retail,1
CUST-011174,Eco Design,France,SMB,Office Supply,1
CUST-011175,Eco Depot,Spain,Mid-Market,Public Sector,1
CUST-011176,Craft Living,Italy,SMB,Interior Design,1
CUST-011177,Luxe Market,Spain,SMB,Office Supply,1
CUST-011178,Atlas Living,Sweden,Enterprise,Real Estate,1
CUST-011179,Casa Supply,Chile,SMB,Construction,1
CUST-011180,Prime Supply,France,SMB,Real Estate,1
CUST-011181,Nordic Depot,Canada,SMB,E-commerce,1
CUST-011182,Home Market,South Africa,Mid-Market,Hospitality,1
CUST-011183,Luxe Living,Japan,SMB,Interior Design,1
CUST-011184,Luxe Depot,Japan,SMB,Construction,1
CUST-011185,Nordic Interiors,Sweden,Enterprise,Retail,1
CUST-011186,Eco Living,Sweden,Mid-Market,Construction,1
CUST-011187,Craft Studio,USA,SMB,Office Supply,1
CUST-011188,Vista Living,Poland,SMB,Public Sector,1
CUST-011189,Eco Depot,India,SMB,Real Estate,1
CUST-011190,Home Depot,South Africa,SMB,E-commerce,1
CUST-011191,Craft Market,Canada,Enterprise,Hospitality,1
CUST-011192,Vista Design,Israel,SMB,Real Estate,1
CUST-011193,Urban Depot,Brazil,SMB,Interior Design,1
CUST-011194,Casa Supply,USA,SMB,E-commerce,1
CUST-011195,Craft Depot,Sweden,SMB,E-commerce,1
CUST-011196,Home Supply,UK,SMB,Hospitality,1
CUST-011197,Craft Living,France,SMB,Office Supply,1
CUST-011198,Craft Studio,Spain,SMB,Office Supply,1
CUST-011199,Nordic Market,Australia,SMB,Retail,1
CUST-011200,Atlas Supply,France,Mid-Market,Office Supply,1
CUST-011201,Atlas Interiors,Italy,Mid-Market,Retail,1
CUST-011202,Nordic Studio,Australia,SMB,Construction,1
CUST-011203,Luxe Furnishings,Italy,SMB,Interior Design,1
CUST-011204,Atlas Market,Mexico,SMB,Construction,1
CUST-011205,Craft Interiors,Poland,Mid-Market,Public Sector,1
CUST-011206,Craft Supply,Spain,SMB,Interior Design,1
CUST-011207,Vista Studio,France,Enterprise,Real Estate,1
CUST-011208,Urban Depot,UK,Mid-Market,Office Supply,1
CUST-011209,Urban Supply,Spain,SMB,Retail,1
CUST-011210,Prime Living,Japan,Enterprise,Hospitality,1
CUST-011211,Home Depot,South Africa,SMB,Office Supply,1
CUST-011212,Nordic Depot,Japan,Mid-Market,Hospitality,1
CUST-011213,Urban Studio,France,Enterprise,Hospitality,1
CUST-011214,Nordic Market,France,Mid-Market,Office Supply,1
CUST-011215,Atlas Market,Poland,SMB,Public Sector,1
CUST-011216,Luxe Supply,Sweden,Mid-Market,Hospitality,1
CUST-011217,Urban Interiors,India,SMB,Construction,1
CUST-011218,Luxe Depot,Mexico,SMB,Real Estate,1
CUST-011219,Urban Supply,Germany,Mid-Market,Retail,1
CUST-011220,Atlas Interiors,Argentina,Enterprise,Construction,1
CUST-011221,Nordic Supply,Spain,Mid-Market,Real Estate,1
CUST-011222,Luxe Supply,UAE,Mid-Market,Public Sector,1
CUST-011223,Luxe Depot,Italy,SMB,Office Supply,1
CUST-011224,Casa Interiors,UK,SMB,Office Supply,1
CUST-011225,Craft Studio,Netherlands,Enterprise,Hospitality,1
CUST-011226,Luxe Furnishings,USA,Mid-Market,Hospitality,1
CUST-011227,Vista Design,Netherlands,SMB,Real Estate,1
CUST-011228,Luxe Market,Israel,SMB,Office Supply,1
CUST-011229,Luxe Market,Poland,Mid-Market,E-commerce,1
CUST-011230,Nordic Design,Argentina,SMB,Public Sector,1
CUST-011231,Home Interiors,USA,Enterprise,Retail,1
CUST-011232,Atlas Design,UK,Enterprise,Interior Design,1
CUST-011233,Atlas Depot,Chile,SMB,Interior Design,1
CUST-011234,Home Supply,Italy,SMB,Real Estate,1
CUST-011235,Vista Interiors,France,Enterprise,Public Sector,1
CUST-011236,Nordic Furnishings,Argentina,SMB,Construction,1
CUST-011237,Vista Furnishings,France,SMB,Construction,1
CUST-011238,Craft Depot,Poland,SMB,Office Supply,1
CUST-011239,Luxe Studio,Chile,SMB,Construction,1
CUST-011240,Eco Studio,Sweden,SMB,Construction,1
CUST-011241,Craft Design,UAE,SMB,Hospitality,1
CUST-011242,Home Supply,Japan,Mid-Market,Public Sector,1
CUST-011243,Craft Depot,Canada,Mid-Market,Office Supply,1
CUST-011244,Atlas Interiors,Chile,SMB,E-commerce,1
CUST-011245,Luxe Interiors,UK,SMB,Hospitality,1
CUST-011246,Nordic Design,Canada,Mid-Market,Real Estate,0
CUST-011247,Prime Studio,South Africa,SMB,Public Sector,1
CUST-011248,Prime Furnishings,Poland,SMB,Retail,0
CUST-011249,Nordic Supply,Poland,Mid-Market,Office Supply,1
CUST-011250,Luxe Design,USA,SMB,Hospitality,0
CUST-011251,Home Living,UAE,SMB,Public Sector,1
CUST-011252,Nordic Furnishings,Sweden,SMB,Office Supply,1
CUST-011253,Casa Studio,France,SMB,Office Supply,1
CUST-011254,Casa Depot,Poland,Mid-Market,Construction,1
CUST-011255,Nordic Supply,Japan,SMB,E-commerce,1
CUST-011256,Atlas Depot,Spain,SMB,Interior Design,1
CUST-011257,Craft Studio,Brazil,Enterprise,E-commerce,1
CUST-011258,Atlas Market,UAE,Mid-Market,Hospitality,1
CUST-011259,Craft Design,Argentina,Enterprise,Construction,1
CUST-011260,Craft Depot,Japan,SMB,Interior Design,1
CUST-011261,Home Interiors,Netherlands,SMB,Real Estate,1
CUST-011262,Eco Supply,UK,Mid-Market,Retail,1
CUST-011263,Prime Interiors,Poland,Mid-Market,Public Sector,1
CUST-011264,Casa Supply,Netherlands,Mid-Market,E-commerce,1
CUST-011265,Luxe Furnishings,UAE,SMB,Interior Design,1
CUST-011266,Craft Studio,Canada,Mid-Market,Hospitality,1
CUST-011267,Craft Interiors,Brazil,Mid-Market,Public Sector,1
CUST-011268,Casa Supply,South Africa,SMB,Construction,1
CUST-011269,Luxe Supply,Spain,SMB,Construction,1
CUST-011270,Eco Supply,India,Mid-Market,Retail,1
CUST-011271,Home Market,South Africa,SMB,E-commerce,1
CUST-011272,Eco Living,Italy,Enterprise,Office Supply,1
CUST-011273,Nordic Studio,Chile,SMB,Interior Design,1
CUST-011274,Prime Living,Chile,Mid-Market,Interior Design,1
CUST-011275,Casa Interiors,Spain,SMB,Public Sector,1
CUST-011276,Eco Design,India,SMB,Office Supply,1
CUST-011277,Craft Interiors,Mexico,SMB,Office Supply,1
CUST-011278,Atlas Interiors,Brazil,SMB,Retail,1
CUST-011279,Craft Interiors,USA,SMB,Real Estate,1
CUST-011280,Craft Furnishings,Sweden,SMB,E-commerce,1
CUST-011281,Urban Furnishings,UK,Mid-Market,Real Estate,1
CUST-011282,Vista Living,Chile,Mid-Market,Real Estate,1
CUST-011283,Urban Living,Brazil,SMB,Real Estate,1
CUST-011284,Home Furnishings,Netherlands,SMB,Hospitality,1
CUST-011285,Atlas Furnishings,UK,SMB,Retail,1
CUST-011286,Urban Depot,Canada,Enterprise,Public Sector,1
CUST-011287,Vista Depot,Mexico,SMB,Public Sector,1
CUST-011288,Prime Furnishings,Mexico,Enterprise,Interior Design,1
CUST-011289,Urban Studio,USA,Mid-Market,Interior Design,1
CUST-011290,Prime Depot,Canada,SMB,Real Estate,1
CUST-011291,Prime Depot,Italy,SMB,Retail,1
CUST-011292,Atlas Market,USA,Mid-Market,Real Estate,1
CUST-011293,Atlas Studio,Spain,SMB,Retail,1
CUST-011294,Urban Supply,Sweden,SMB,E-commerce,1
CUST-011295,Atlas Market,Mexico,SMB,Public Sector,1
CUST-011296,Urban Studio,USA,SMB,Hospitality,1
CUST-011297,Vista Design,UAE,Mid-Market,E-commerce,1
CUST-011298,Home Interiors,UK,SMB,Office Supply,1
CUST-011299,Vista Depot,Netherlands,SMB,Real Estate,1
CUST-011300,Home Depot,Germany,Mid-Market,Public Sector,1
CUST-011301,Casa Depot,Israel,Mid-Market,Real Estate,1
CUST-011302,Atlas Design,Argentina,Enterprise,Retail,1
CUST-011303,Luxe Supply,South Africa,SMB,Construction,1
CUST-011304,Eco Depot,Chile,Enterprise,Construction,1
CUST-011305,Vista Design,Australia,SMB,Public Sector,1
CUST-011306,Luxe Design,USA,Enterprise,E-commerce,1
CUST-011307,Eco Design,Spain,SMB,Office Supply,1
CUST-011308,Luxe Furnishings,UAE,Enterprise,Office Supply,1
CUST-011309,Vista Depot,UAE,Enterprise,Office Supply,1
CUST-011310,Atlas Studio,Italy,SMB,Interior Design,1
CUST-011311,Nordic Depot,Germany,SMB,Public Sector,1
CUST-011312,Vista Living,Italy,SMB,Real Estate,1
CUST-011313,Atlas Market,Brazil,SMB,Real Estate,1
CUST-011314,Luxe Furnishings,Japan,Enterprise,Public Sector,1
CUST-011315,Urban Design,USA,SMB,Real Estate,1
CUST-011316,Craft Studio,Australia,Enterprise,E-commerce,1
CUST-011317,Prime Depot,USA,SMB,E-commerce,1
CUST-011318,Nordic Design,South Africa,SMB,E-commerce,1
CUST-011319,Casa Design,Germany,Enterprise,Retail,1
CUST-011320,Craft Market,Poland,SMB,Interior Design,1
CUST-011321,Urban Living,Chile,SMB,Interior Design,1
CUST-011322,Luxe Depot,Mexico,Mid-Market,Real Estate,1
CUST-011323,Eco Market,Chile,SMB,Office Supply,1
CUST-011324,Urban Studio,Chile,Enterprise,Construction,1
CUST-011325,Craft Interiors,Netherlands,SMB,Retail,1
CUST-011326,Nordic Living,Mexico,Mid-Market,Retail,1
CUST-011327,Prime Living,Netherlands,SMB,Real Estate,1
CUST-011328,Home Market,Spain,SMB,Construction,1
CUST-011329,Prime Living,UAE,SMB,E-commerce,1
CUST-011330,Nordic Design,Australia,Mid-Market,Office Supply,1
CUST-011331,Prime Design,Sweden,SMB,Real Estate,1
CUST-011332,Urban Studio,UK,Enterprise,Retail,1
CUST-011333,Craft Design,Israel,SMB,Retail,1
CUST-011334,Casa Furnishings,Australia,SMB,Interior Design,1
CUST-011335,Prime Furnishings,Israel,Mid-Market,Interior Design,1
CUST-011336,Vista Living,India,SMB,Public Sector,0
CUST-011337,Craft Market,Sweden,SMB,Construction,1
CUST-011338,Home Depot,USA,SMB,E-commerce,1
CUST-011339,Atlas Studio,Germany,Mid-Market,Public Sector,1
CUST-011340,Eco Interiors,Sweden,SMB,Construction,1
CUST-011341,Atlas Design,South Africa,Enterprise,Office Supply,1
CUST-011342,Prime Design,Chile,SMB,Office Supply,1
CUST-011343,Vista Market,Netherlands,SMB,E-commerce,1
CUST-011344,Atlas Design,Chile,SMB,Retail,1
CUST-011345,Luxe Supply,France,SMB,E-commerce,1
CUST-011346,Atlas Interiors,Germany,Mid-Market,Interior Design,1
CUST-011347,Vista Market,France,SMB,Hospitality,1
CUST-011348,Nordic Supply,Chile,Enterprise,Construction,1
CUST-011349,Urban Depot,UK,Enterprise,Interior Design,1
CUST-011350,Craft Depot,Brazil,Enterprise,Office Supply,1
CUST-011351,Vista Depot,South Africa,Enterprise,Hospitality,1
CUST-011352,Casa Depot,Canada,Enterprise,Public Sector,1
CUST-011353,Eco Furnishings,Mexico,Mid-Market,Hospitality,1
CUST-011354,Home Living,Australia,SMB,Office Supply,1
CUST-011355,Vista Interiors,Sweden,SMB,Hospitality,1
CUST-011356,Casa Studio,Mexico,SMB,Interior Design,1
CUST-011357,Prime Supply,Israel,SMB,Hospitality,1
CUST-011358,Nordic Furnishings,Poland,SMB,Public Sector,1
CUST-011359,Prime Interiors,UAE,Enterprise,Retail,1
CUST-011360,Casa Supply,Sweden,Mid-Market,Retail,1
CUST-011361,Atlas Market,Canada,SMB,Retail,1
CUST-011362,Atlas Supply,Mexico,SMB,Office Supply,1
CUST-011363,Luxe Furnishings,Sweden,Mid-Market,Construction,1
CUST-011364,Home Studio,Netherlands,Enterprise,Construction,1
CUST-011365,Atlas Design,Poland,SMB,Retail,1
CUST-011366,Eco Furnishings,Poland,SMB,Office Supply,1
CUST-011367,Home Depot,USA,SMB,Office Supply,1
CUST-011368,Urban Living,Japan,SMB,Real Estate,1
CUST-011369,Nordic Supply,India,SMB,Interior Design,1
CUST-011370,Prime Studio,Australia,SMB,Construction,1
CUST-011371,Vista Studio,Poland,SMB,Construction,1
CUST-011372,Urban Depot,Japan,SMB,Office Supply,1
CUST-011373,Prime Supply,Poland,SMB,Real Estate,1
CUST-011374,Luxe Interiors,Chile,SMB,E-commerce,1
CUST-011375,Vista Interiors,Canada,SMB,Interior Design,1
CUST-011376,Casa Furnishings,USA,SMB,Hospitality,1
CUST-011377,Casa Market,Chile,SMB,Construction,1
CUST-011378,Eco Furnishings,Argentina,Enterprise,Interior Design,1
CUST-011379,Urban Depot,Argentina,Mid-Market,Retail,1
CUST-011380,Vista Furnishings,Germany,Mid-Market,Public Sector,1
CUST-011381,Atlas Furnishings,Spain,SMB,Retail,1
CUST-011382,Prime Furnishings,Italy,SMB,Retail,1
CUST-011383,Atlas Design,Sweden,SMB,Office Supply,1
CUST-011384,Prime Design,Mexico,Mid-Market,E-commerce,1
CUST-011385,Atlas Furnishings,India,Enterprise,Interior Design,1
CUST-011386,Atlas Design,Japan,SMB,E-commerce,1
CUST-011387,Casa Studio,India,SMB,Public Sector,0
CUST-011388,Casa Supply,Australia,SMB,Office Supply,1
CUST-011389,Casa Studio,Canada,Mid-Market,E-commerce,1
CUST-011390,Eco Interiors,Canada,Enterprise,Retail,0
CUST-011391,Atlas Design,Argentina,SMB,Hospitality,1
CUST-011392,Vista Furnishings,UK,Enterprise,Office Supply,0
CUST-011393,Urban Studio,Poland,Enterprise,Real Estate,1
CUST-011394,Atlas Interiors,UAE,Mid-Market,Hospitality,1
CUST-011395,Vista Furnishings,Japan,SMB,E-commerce,1
CUST-011396,Urban Depot,UK,Mid-Market,Real Estate,1
CUST-011397,Nordic Studio,South Africa,SMB,E-commerce,1
CUST-011398,Urban Depot,Argentina,Enterprise,Real Estate,1
CUST-011399,Eco Interiors,Poland,SMB,Office Supply,1
CUST-011400,Vista Supply,Sweden,Mid-Market,Construction,0
CUST-011401,Nordic Studio,Australia,SMB,Construction,1
CUST-011402,Atlas Supply,Mexico,SMB,E-commerce,0
CUST-011403,Luxe Depot,South Africa,SMB,Interior Design,1
CUST-011404,Eco Living,India,Enterprise,Retail,1
CUST-011405,Prime Supply,Canada,Enterprise,Office Supply,1
CUST-011406,Luxe Market,Spain,SMB,Office Supply,1
CUST-011407,Vista Design,Israel,SMB,Real Estate,1
CUST-011408,Nordic Market,France,SMB,Hospitality,1
CUST-011409,Vista Studio,Chile,Mid-Market,Hospitality,0
CUST-011410,Luxe Depot,Sweden,SMB,Office Supply,1
CUST-011411,Luxe Design,Netherlands,Mid-Market,Retail,1
CUST-011412,Urban Market,Canada,Mid-Market,Hospitality,1
CUST-011413,Home Living,Spain,SMB,Hospitality,1
CUST-011414,Craft Supply,Chile,Mid-Market,E-commerce,0
CUST-011415,Home Studio,France,Mid-Market,Public Sector,0
CUST-011416,Vista Market,UAE,Enterprise,E-commerce,1
CUST-011417,Atlas Design,South Africa,SMB,Office Supply,1
CUST-011418,Urban Studio,Poland,SMB,Retail,1
CUST-011419,Prime Market,Spain,Enterprise,Construction,1
CUST-011420,Casa Depot,Israel,Mid-Market,Retail,1
CUST-011421,Vista Depot,USA,SMB,Real Estate,1
CUST-011422,Nordic Supply,South Africa,Mid-Market,Real Estate,1
CUST-011423,Home Studio,Spain,SMB,Real Estate,1
CUST-011424,Nordic Furnishings,France,SMB,Public Sector,1
CUST-011425,Luxe Market,South Africa,Enterprise,Office Supply,1
CUST-011426,Vista Depot,USA,Mid-Market,Retail,1
CUST-011427,Luxe Interiors,Spain,SMB,Public Sector,1
CUST-011428,Nordic Design,Germany,SMB,Hospitality,1
CUST-011429,Vista Depot,Australia,Mid-Market,Construction,1
CUST-011430,Home Studio,Germany,SMB,Interior Design,1
CUST-011431,Eco Depot,UAE,Enterprise,E-commerce,1
CUST-011432,Prime Supply,Spain,SMB,Interior Design,1
CUST-011433,Casa Furnishings,Spain,SMB,Interior Design,1
CUST-011434,Eco Supply,India,SMB,Construction,1
CUST-011435,Casa Design,Netherlands,Enterprise,E-commerce,1
CUST-011436,Prime Design,Poland,Mid-Market,Real Estate,1
CUST-011437,Eco Supply,Italy,Mid-Market,Retail,1
CUST-011438,Prime Interiors,Canada,SMB,Public Sector,1
CUST-011439,Craft Design,India,SMB,Office Supply,1
CUST-011440,Eco Market,Israel,SMB,Retail,1
CUST-011441,Vista Design,Australia,SMB,Hospitality,1
CUST-011442,Luxe Depot,UK,Mid-Market,Retail,1
CUST-011443,Eco Living,Israel,SMB,E-commerce,1
CUST-011444,Eco Market,Mexico,SMB,Real Estate,1
CUST-011445,Home Furnishings,Italy,Mid-Market,Real Estate,1
CUST-011446,Vista Market,Germany,Enterprise,Public Sector,1
CUST-011447,Atlas Depot,Japan,SMB,E-commerce,1
CUST-011448,Home Depot,Italy,Mid-Market,Interior Design,1
CUST-011449,Atlas Market,UAE,Mid-Market,Real Estate,1
CUST-011450,Home Market,Poland,Mid-Market,Office Supply,1
CUST-011451,Eco Studio,USA,SMB,Retail,1
CUST-011452,Casa Depot,Chile,SMB,Construction,1
CUST-011453,Vista Studio,France,Mid-Market,Office Supply,1
CUST-011454,Urban Design,Australia,Mid-Market,Interior Design,1
CUST-011455,Vista Furnishings,Sweden,Mid-Market,Hospitality,1
CUST-011456,Casa Market,Mexico,SMB,E-commerce,1
CUST-011457,Prime Living,South Africa,SMB,Interior Design,1
CUST-011458,Casa Studio,Japan,SMB,Office Supply,1
CUST-011459,Home Market,Israel,SMB,Retail,1
CUST-011460,Home Supply,Canada,Enterprise,Retail,1
CUST-011461,Atlas Supply,Italy,Mid-Market,Construction,1
